"Zip","Latitude","Longitude","LatLong","StateCode"
"20708",39.051006,-76.831480,"39.051006:-76.831480","MD"
"20710",38.943391,-76.925460,"38.943391:-76.925460","MD"
"20712",38.942781,-76.966558,"38.942781:-76.966558","MD"
"20712",38.942781,-76.966558,"38.942781:-76.966558","DC"
"20715",38.992636,-76.738940,"38.992636:-76.738940","MD"
"20716",38.926683,-76.711804,"38.926683:-76.711804","MD"
"20720",38.995005,-76.790013,"38.995005:-76.790013","DC"
"20720",38.995005,-76.790013,"38.995005:-76.790013","MD"
"20721",38.918530,-76.786125,"38.918530:-76.786125","MD"
"20722",38.934734,-76.950398,"38.934734:-76.950398","MD"
"20722",38.934734,-76.950398,"38.934734:-76.950398","DC"
"20732",38.659894,-76.539202,"38.659894:-76.539202","MD"
"20735",38.739406,-76.911837,"38.739406:-76.911837","MD"
"20737",38.962414,-76.915311,"38.962414:-76.915311","MD"
"20740",39.001255,-76.925719,"39.001255:-76.925719","MD"
"20743",38.887153,-76.892477,"38.887153:-76.892477","MD"
"20744",38.754528,-77.004762,"38.754528:-77.004762","MD"
"20745",38.805865,-76.999525,"38.805865:-76.999525","MD"
"20746",38.835446,-76.912200,"38.835446:-76.912200","MD"
"20747",38.851560,-76.887297,"38.851560:-76.887297","MD"
"20748",38.817733,-76.939861,"38.817733:-76.939861","MA"
"20748",38.817733,-76.939861,"38.817733:-76.939861","MD"
"20754",38.734872,-76.647772,"38.734872:-76.647772","MD"
"20769",38.986542,-76.818322,"38.986542:-76.818322","MD"
"20770",39.001552,-76.887660,"39.001552:-76.887660","MD"
"20771",38.997430,-76.853014,"38.997430:-76.853014","MD"
"20772",38.781028,-76.778818,"38.781028:-76.778818","MD"
"20773",38.815900,-76.749800,"38.815900:-76.749800","MD"
"20774",38.892222,-76.768044,"38.892222:-76.768044","MD"
"20781",38.941163,-76.935371,"38.941163:-76.935371","MD"
"20782",38.965947,-76.967548,"38.965947:-76.967548","MD"
"20783",39.003570,-76.971030,"39.003570:-76.971030","MD"
"20784",38.953486,-76.895625,"38.953486:-76.895625","MD"
"20785",38.922740,-76.887691,"38.922740:-76.887691","MD"
"20814",39.004804,-77.102477,"39.004804:-77.102477","MD"
"20815",38.984212,-77.079106,"38.984212:-77.079106","MD"
"20816",38.953970,-77.135482,"38.953970:-77.135482","MD"
"20817",39.003314,-77.159528,"39.003314:-77.159528","DC"
"20817",39.003314,-77.159528,"39.003314:-77.159528","MD"
"20832",39.151068,-77.071944,"39.151068:-77.071944","MD"
"20850",39.089160,-77.190884,"39.089160:-77.190884","MD"
"20852",39.052614,-77.123153,"39.052614:-77.123153","VA"
"20852",39.052614,-77.123153,"39.052614:-77.123153","MD"
"20854",39.024784,-77.246553,"39.024784:-77.246553","MD"
"20860",39.149912,-77.029668,"39.149912:-77.029668","MD"
"20861",39.149122,-76.991340,"39.149122:-76.991340","MD"
"20866",39.106428,-76.925180,"39.106428:-76.925180","MD"
"20877",39.139295,-77.180452,"39.139295:-77.180452","MD"
"20878",39.111862,-77.245232,"39.111862:-77.245232","MD"
"20880",39.139240,-77.174253,"39.139240:-77.174253","MD"
"20882",39.229095,-77.142379,"39.229095:-77.142379","MD"
"20895",39.026670,-77.081017,"39.026670:-77.081017","MD"
"20901",39.024904,-77.008287,"39.024904:-77.008287","MD"
"20902",39.041070,-77.045049,"39.041070:-77.045049","MD"
"20904",39.061229,-76.978879,"39.061229:-76.978879","MD"
"20906",39.085280,-77.058949,"39.085280:-77.058949","MD"
"20910",39.003350,-77.035444,"39.003350:-77.035444","MD"
"20911",38.990900,-77.026700,"38.990900:-77.026700","DC"
"20912",38.982635,-77.003887,"38.982635:-77.003887","MD"
"21009",39.473352,-76.287036,"39.473352:-76.287036","MD"
"21010",39.367349,-76.295893,"39.367349:-76.295893","MD"
"21013",39.515905,-76.483446,"39.515905:-76.483446","MD"
"21014",39.538192,-76.352622,"39.538192:-76.352622","MD"
"21015",39.547450,-76.294404,"39.547450:-76.294404","MD"
"21022",39.420400,-76.670400,"39.420400:-76.670400","MD"
"21023",39.535400,-76.728600,"39.535400:-76.728600","MD"
"21029",39.203744,-76.951126,"39.203744:-76.951126","MD"
"21030",39.491855,-76.664958,"39.491855:-76.664958","MD"
"21034",39.647942,-76.214459,"39.647942:-76.214459","MD"
"21035",38.936788,-76.642206,"38.936788:-76.642206","MD"
"21042",39.276698,-76.899406,"39.276698:-76.899406","MD"
"21043",39.256902,-76.791739,"39.256902:-76.791739","MD"
"21044",39.204420,-76.881353,"39.204420:-76.881353","MD"
"21046",39.175036,-76.837241,"39.175036:-76.837241","MD"
"21047",39.533239,-76.439024,"39.533239:-76.439024","MD"
"21048",39.491573,-76.911391,"39.491573:-76.911391","MD"
"21050",39.583839,-76.396006,"39.583839:-76.396006","MD"
"21051",39.477957,-76.452808,"39.477957:-76.452808","MD"
"21057",39.448318,-76.501341,"39.448318:-76.501341","MD"
"21071",39.473214,-76.815184,"39.473214:-76.815184","MD"
"21074",39.614170,-76.852612,"39.614170:-76.852612","MD"
"21075",39.200371,-76.747374,"39.200371:-76.747374","MD"
"21084",39.613714,-76.457303,"39.613714:-76.457303","MD"
"21093",39.437602,-76.638678,"39.437602:-76.638678","MD"
"21111",39.575664,-76.593727,"39.575664:-76.593727","MD"
"21113",39.051135,-76.714561,"39.051135:-76.714561","MD"
"21114",39.010306,-76.683177,"39.010306:-76.683177","MD"
"21117",39.430536,-76.794319,"39.430536:-76.794319","MD"
"21120",39.647549,-76.679603,"39.647549:-76.679603","MD"
"21131",39.499744,-76.572318,"39.499744:-76.572318","MD"
"21133",39.375202,-76.813802,"39.375202:-76.813802","MD"
"21136",39.485704,-76.798994,"39.485704:-76.798994","MD"
"21152",39.548284,-76.685072,"39.548284:-76.685072","MD"
"21153",39.418603,-76.709109,"39.418603:-76.709109","MD"
"21154",39.647281,-76.377497,"39.647281:-76.377497","MD"
"21160",39.699355,-76.316881,"39.699355:-76.316881","MD"
"21163",39.339327,-76.857970,"39.339327:-76.857970","MD"
"21204",39.401942,-76.632844,"39.401942:-76.632844","MD"
"21206",39.334608,-76.536520,"39.334608:-76.536520","MD"
"21208",39.382375,-76.725876,"39.382375:-76.725876","MD"
"21209",39.366522,-76.669726,"39.366522:-76.669726","MD"
"21210",39.356952,-76.635409,"39.356952:-76.635409","MD"
"21211",39.328176,-76.638512,"39.328176:-76.638512","MD"
"21212",39.365098,-76.619574,"39.365098:-76.619574","MD"
"21213",39.318032,-76.575253,"39.318032:-76.575253","MD"
"21215",39.343076,-76.684788,"39.343076:-76.684788","MD"
"21217",39.307540,-76.637621,"39.307540:-76.637621","MD"
"21218",39.328596,-76.600322,"39.328596:-76.600322","MD"
"21224",39.278452,-76.534232,"39.278452:-76.534232","MD"
"21230",39.264256,-76.621678,"39.264256:-76.621678","MD"
"21234",39.391936,-76.529468,"39.391936:-76.529468","MD"
"21236",39.389278,-76.488265,"39.389278:-76.488265","MD"
"21239",39.362666,-76.587313,"39.362666:-76.587313","MD"
"21286",39.414596,-76.571826,"39.414596:-76.571826","MD"
"21401",38.993390,-76.546985,"38.993390:-76.546985","MD"
"21524",39.707272,-78.801946,"39.707272:-78.801946","MD"
"21701",39.464160,-77.338426,"39.464160:-77.338426","MD"
"21740",39.628950,-77.715500,"39.628950:-77.715500","MD"
"21771",39.374070,-77.156258,"39.374070:-77.156258","MD"
"21784",39.392359,-76.967280,"39.392359:-76.967280","MD"
"22003",38.837759,-77.210328,"38.837759:-77.210328","VA"
"22015",38.785306,-77.286075,"38.785306:-77.286075","VA"
"22026",38.567808,-77.296681,"38.567808:-77.296681","VA"
"22027",38.895034,-77.220454,"38.895034:-77.220454","VA"
"22030",38.837256,-77.342008,"38.837256:-77.342008","VA"
"22031",38.858907,-77.261358,"38.858907:-77.261358","VA"
"22032",38.820952,-77.288944,"38.820952:-77.288944","VA"
"22033",38.879366,-77.376768,"38.879366:-77.376768","VA"
"22039",38.754931,-77.310158,"38.754931:-77.310158","VA"
"22040",38.866900,-77.152800,"38.866900:-77.152800","VA"
"22041",38.851211,-77.144770,"38.851211:-77.144770","VA"
"22042",38.862956,-77.193872,"38.862956:-77.193872","VA"
"22043",38.899288,-77.191356,"38.899288:-77.191356","VA"
"22044",38.861478,-77.155248,"38.861478:-77.155248","VA"
"22046",38.888280,-77.180960,"38.888280:-77.180960","VA"
"22060",38.710648,-77.158488,"38.710648:-77.158488","VA"
"22066",39.004448,-77.308098,"39.004448:-77.308098","VA"
"22079",38.676500,-77.206884,"38.676500:-77.206884","VA"
"22101",38.935853,-77.162141,"38.935853:-77.162141","VA"
"22102",38.959942,-77.224902,"38.959942:-77.224902","VA"
"22124",38.893116,-77.328886,"38.893116:-77.328886","VA"
"22135",38.522500,-77.293800,"38.522500:-77.293800","VA"
"22150",38.761130,-77.186046,"38.761130:-77.186046","VA"
"22151",38.801644,-77.210894,"38.801644:-77.210894","VA"
"22152",38.776093,-77.233450,"38.776093:-77.233450","VA"
"22153",38.745468,-77.232529,"38.745468:-77.232529","VA"
"22159",38.789300,-77.187800,"38.789300:-77.187800","VA"
"22180",38.897426,-77.252868,"38.897426:-77.252868","VA"
"22181",38.904608,-77.295559,"38.904608:-77.295559","VA"
"22182",38.936148,-77.267598,"38.936148:-77.267598","VA"
"22191",38.623346,-77.263640,"38.623346:-77.263640","VA"
"22192",38.676479,-77.317050,"38.676479:-77.317050","VA"
"22193",38.642531,-77.348454,"38.642531:-77.348454","VA"
"22199",38.704500,-77.228200,"38.704500:-77.228200","VA"
"22201",38.886594,-77.094726,"38.886594:-77.094726","VA"
"22202",38.859829,-77.053278,"38.859829:-77.053278","VA"
"22203",38.874993,-77.122609,"38.874993:-77.122609","VA"
"22204",38.861504,-77.100112,"38.861504:-77.100112","VA"
"22205",38.882248,-77.141056,"38.882248:-77.141056","VA"
"22206",38.840858,-77.089020,"38.840858:-77.089020","VA"
"22207",38.909812,-77.120160,"38.909812:-77.120160","VA"
"22209",38.892914,-77.072571,"38.892914:-77.072571","VA"
"22213",38.895782,-77.162568,"38.895782:-77.162568","VA"
"22301",38.818362,-77.060432,"38.818362:-77.060432","VA"
"22302",38.830715,-77.093618,"38.830715:-77.093618","VA"
"22303",38.790068,-77.081205,"38.790068:-77.081205","VA"
"22304",38.812167,-77.126406,"38.812167:-77.126406","VA"
"22306",38.759052,-77.087124,"38.759052:-77.087124","VA"
"22307",38.772065,-77.058721,"38.772065:-77.058721","VA"
"22308",38.731352,-77.061923,"38.731352:-77.061923","VA"
"22309",38.718398,-77.107164,"38.718398:-77.107164","VA"
"22310",38.782006,-77.122048,"38.782006:-77.122048","VA"
"22311",38.833893,-77.122082,"38.833893:-77.122082","VA"
"22312",38.817522,-77.152674,"38.817522:-77.152674","VA"
"22314",38.814030,-77.063962,"38.814030:-77.063962","VA"
"22315",38.757500,-77.136609,"38.757500:-77.136609","VA"
"22407",38.263428,-77.598161,"38.263428:-77.598161","VA"
"22556",38.502596,-77.495303,"38.502596:-77.495303","VA"
"22724",38.629730,-77.905724,"38.629730:-77.905724","VA"
"23456",36.674830,-76.011469,"36.674830:-76.011469","VA"
"24029",37.270900,-79.941800,"37.270900:-79.941800","MI"
"25301",38.349535,-81.631770,"38.349535:-81.631770","WI"
"27938",36.377960,-76.712822,"36.377960:-76.712822","TX"
"30004",34.128581,-84.294854,"34.128581:-84.294854","GA"
"30005",34.090544,-84.218282,"34.090544:-84.218282","GA"
"30009",34.024400,-84.252400,"34.024400:-84.252400","GA"
"30022",34.020538,-84.248746,"34.020538:-84.248746","GA"
"30024",34.064899,-84.093288,"34.064899:-84.093288","GA"
"30028",34.286760,-84.172777,"34.286760:-84.172777","GA"
"30040",34.210999,-84.179291,"34.210999:-84.179291","GA"
"30041",34.202484,-84.109612,"34.202484:-84.109612","GA"
"30043",34.004652,-84.013000,"34.004652:-84.013000","GA"
"30066",34.024356,-84.500434,"34.024356:-84.500434","GA"
"30075",34.056136,-84.379465,"34.056136:-84.379465","GA"
"30076",34.024887,-84.311908,"34.024887:-84.311908","GA"
"30097",34.028646,-84.146826,"34.028646:-84.146826","GA"
"30117",33.576764,-85.132925,"33.576764:-85.132925","GA"
"30213",33.578556,-84.601902,"33.578556:-84.601902","GA"
"30291",33.571742,-84.544627,"33.571742:-84.544627","GA"
"30296",33.553727,-84.452722,"33.553727:-84.452722","GA"
"30331",33.724791,-84.580202,"33.724791:-84.580202","GA"
"30349",33.621890,-84.521194,"33.621890:-84.521194","GA"
"30354",33.659412,-84.389532,"33.659412:-84.389532","GA"
"30506",34.321420,-83.880483,"34.321420:-83.880483","GA"
"30518",34.130792,-84.019264,"34.130792:-84.019264","GA"
"30519",34.093222,-83.935938,"34.093222:-83.935938","GA"
"30534",34.460680,-84.151836,"34.460680:-84.151836","GA"
"32701",28.663768,-81.367196,"28.663768:-81.367196","FL"
"32703",28.662967,-81.517350,"28.662967:-81.517350","FL"
"32707",28.661596,-81.313890,"28.661596:-81.313890","FL"
"32708",28.681494,-81.276062,"28.681494:-81.276062","FL"
"32712",28.731408,-81.507027,"28.731408:-81.507027","FL"
"32714",28.665334,-81.415734,"28.665334:-81.415734","FL"
"32716",28.660900,-81.365800,"28.660900:-81.365800","FL"
"32726",28.860025,-81.694352,"28.860025:-81.694352","FL"
"32735",28.903536,-81.738820,"28.903536:-81.738820","FL"
"32736",28.910838,-81.537149,"28.910838:-81.537149","FL"
"32746",28.761566,-81.353668,"28.761566:-81.353668","FL"
"32750",28.706389,-81.343062,"28.706389:-81.343062","FL"
"32751",28.629622,-81.362945,"28.629622:-81.362945","FL"
"32756",28.802700,-81.644600,"28.802700:-81.644600","FL"
"32757",28.729500,-81.633224,"28.729500:-81.633224","FL"
"32765",28.677140,-81.203574,"28.677140:-81.203574","FL"
"32768",28.691800,-81.547700,"28.691800:-81.547700","FL"
"32776",28.825240,-81.486338,"28.825240:-81.486338","FL"
"32777",28.764400,-81.630800,"28.764400:-81.630800","FL"
"32778",28.780344,-81.725048,"28.780344:-81.725048","FL"
"32779",28.734732,-81.412573,"28.734732:-81.412573","FL"
"32784",28.927041,-81.649598,"28.927041:-81.649598","FL"
"32789",28.600180,-81.358351,"28.600180:-81.358351","FL"
"32792",28.608664,-81.298946,"28.608664:-81.298946","FL"
"32798",28.726867,-81.586232,"28.726867:-81.586232","FL"
"32801",28.544608,-81.374546,"28.544608:-81.374546","FL"
"32803",28.556902,-81.347116,"28.556902:-81.347116","FL"
"32804",28.580513,-81.395970,"28.580513:-81.395970","FL"
"32805",28.527395,-81.408527,"28.527395:-81.408527","FL"
"32806",28.511746,-81.358173,"28.511746:-81.358173","FL"
"32808",28.580156,-81.440948,"28.580156:-81.440948","FL"
"32809",28.462617,-81.390323,"28.462617:-81.390323","FL"
"32810",28.619332,-81.433495,"28.619332:-81.433495","FL"
"32812",28.490201,-81.332839,"28.490201:-81.332839","FL"
"32814",28.568006,-81.328390,"28.568006:-81.328390","FL"
"32817",28.589370,-81.246608,"28.589370:-81.246608","FL"
"32818",28.590157,-81.496780,"28.590157:-81.496780","FL"
"32819",28.450127,-81.472588,"28.450127:-81.472588","FL"
"32824",28.396900,-81.336827,"28.396900:-81.336827","FL"
"32825",28.525284,-81.221638,"28.525284:-81.221638","FL"
"32828",28.520052,-81.165998,"28.520052:-81.165998","FL"
"32829",28.479382,-81.218440,"28.479382:-81.218440","FL"
"32836",28.414362,-81.522547,"28.414362:-81.522547","FL"
"32837",28.390270,-81.439479,"28.390270:-81.439479","FL"
"32839",28.491738,-81.409762,"28.491738:-81.409762","FL"
"32856",28.538200,-81.379500,"28.538200:-81.379500","FL"
"32901",28.074742,-80.632606,"28.074742:-80.632606","FL"
"32903",28.107708,-80.580642,"28.107708:-80.580642","FL"
"32904",28.079396,-80.753872,"28.079396:-80.753872","FL"
"32907",28.020872,-80.685406,"28.020872:-80.685406","FL"
"32926",28.408068,-80.823502,"28.408068:-80.823502","FL"
"32931",28.325736,-80.622511,"28.325736:-80.622511","FL"
"32934",28.164120,-80.710678,"28.164120:-80.710678","FL"
"32935",28.149498,-80.644461,"28.149498:-80.644461","FL"
"32937",28.174155,-80.599800,"28.174155:-80.599800","FL"
"32940",28.223774,-80.709776,"28.223774:-80.709776","FL"
"32951",27.967052,-80.509795,"27.967052:-80.509795","FL"
"32952",28.275615,-80.656562,"28.275615:-80.656562","FL"
"32955",28.283189,-80.765212,"28.283189:-80.765212","FL"
"33054",25.904152,-80.255716,"25.904152:-80.255716","FL"
"33064",26.278344,-80.116324,"26.278344:-80.116324","FL"
"33067",26.303338,-80.227696,"26.303338:-80.227696","FL"
"33076",26.310788,-80.273372,"26.310788:-80.273372","FL"
"33133",25.726688,-80.235886,"25.726688:-80.235886","FL"
"33134",25.752956,-80.271061,"25.752956:-80.271061","FL"
"33139",25.780996,-80.152670,"25.780996:-80.152670","TN"
"33139",25.780996,-80.152670,"25.780996:-80.152670","FL"
"33140",25.822666,-80.139628,"25.822666:-80.139628","FL"
"33143",25.703525,-80.289967,"25.703525:-80.289967","FL"
"33146",25.719762,-80.270216,"25.719762:-80.270216","FL"
"33149",25.711367,-80.163164,"25.711367:-80.163164","FL"
"33150",25.852597,-80.209076,"25.852597:-80.209076","FL"
"33156",25.660595,-80.292332,"25.660595:-80.292332","FL"
"33157",25.604410,-80.335216,"25.604410:-80.335216","FL"
"33158",25.637295,-80.309463,"25.637295:-80.309463","FL"
"33172",25.789886,-80.361262,"25.789886:-80.361262","FL"
"33176",25.657725,-80.358996,"25.657725:-80.358996","FL"
"33308",26.186126,-80.108025,"26.186126:-80.108025","FL"
"33311",26.143764,-80.173480,"26.143764:-80.173480","FL"
"33401",26.719692,-80.069451,"26.719692:-80.069451","FL"
"33405",26.667478,-80.059131,"26.667478:-80.059131","FL"
"33406",26.662945,-80.090513,"26.662945:-80.090513","FL"
"33411",26.709696,-80.202463,"26.709696:-80.202463","FL"
"33412",26.830085,-80.212742,"26.830085:-80.212742","FL"
"33414",26.638272,-80.237182,"26.638272:-80.237182","FL"
"33428",26.348604,-80.219010,"26.348604:-80.219010","FL"
"33431",26.378146,-80.102036,"26.378146:-80.102036","FL"
"33432",26.346542,-80.083390,"26.346542:-80.083390","FL"
"33433",26.348213,-80.158518,"26.348213:-80.158518","FL"
"33434",26.381251,-80.170572,"26.381251:-80.170572","FL"
"33435",26.524058,-80.064158,"26.524058:-80.064158","FL"
"33441",26.310950,-80.098325,"26.310950:-80.098325","FL"
"33445",26.454055,-80.104004,"26.454055:-80.104004","FL"
"33446",26.454256,-80.189141,"26.454256:-80.189141","FL"
"33462",26.574566,-80.075928,"26.574566:-80.075928","FL"
"33467",26.595016,-80.175844,"26.595016:-80.175844","FL"
"33468",26.933800,-80.094400,"26.933800:-80.094400","FL"
"33470",26.777868,-80.431830,"26.777868:-80.431830","FL"
"33480",26.678858,-80.039237,"26.678858:-80.039237","FL"
"33483",26.462875,-80.063821,"26.462875:-80.063821","FL"
"33486",26.346478,-80.116656,"26.346478:-80.116656","FL"
"33487",26.408635,-80.092348,"26.408635:-80.092348","FL"
"33496",26.409103,-80.162687,"26.409103:-80.162687","FL"
"33498",26.397396,-80.227452,"26.397396:-80.227452","FL"
"33544",28.270444,-82.370737,"28.270444:-82.370737","FL"
"33578",27.848004,-82.342386,"27.848004:-82.342386","FL"
"33604",28.014540,-82.449698,"28.014540:-82.449698","FL"
"33626",28.067196,-82.613677,"28.067196:-82.613677","VA"
"33896",28.265519,-81.583708,"28.265519:-81.583708","FL"
"33905",26.669151,-81.755788,"26.669151:-81.755788","FL"
"33913",26.537276,-81.683322,"26.537276:-81.683322","FL"
"33928",26.405436,-81.710132,"26.405436:-81.710132","FL"
"33967",26.468551,-81.814248,"26.468551:-81.814248","FL"
"34101",26.141800,-81.795000,"26.141800:-81.795000","FL"
"34102",26.132305,-81.798729,"26.132305:-81.798729","FL"
"34103",26.191556,-81.804294,"26.191556:-81.804294","FL"
"34104",26.153080,-81.736570,"26.153080:-81.736570","FL"
"34105",26.186046,-81.761076,"26.186046:-81.761076","FL"
"34108",26.244492,-81.808154,"26.244492:-81.808154","FL"
"34109",26.242099,-81.762694,"26.242099:-81.762694","FL"
"34110",26.299119,-81.789550,"26.299119:-81.789550","FL"
"34112",26.114606,-81.743982,"26.114606:-81.743982","FL"
"34113",26.037363,-81.741456,"26.037363:-81.741456","FL"
"34114",26.005570,-81.533029,"26.005570:-81.533029","FL"
"34116",26.186278,-81.711026,"26.186278:-81.711026","FL"
"34117",26.090887,-81.515957,"26.090887:-81.515957","FL"
"34119",26.267982,-81.713744,"26.267982:-81.713744","FL"
"34120",26.322766,-81.559226,"26.322766:-81.559226","FL"
"34134",26.347548,-81.844804,"26.347548:-81.844804","FL"
"34135",26.368316,-81.732811,"26.368316:-81.732811","FL"
"34145",25.937770,-81.699725,"25.937770:-81.699725","FL"
"34146",25.941500,-81.719900,"25.941500:-81.719900","FL"
"34677",28.042768,-82.679542,"28.042768:-82.679542","FL"
"34711",28.519622,-81.748256,"28.519622:-81.748256","FL"
"34737",28.693713,-81.806032,"28.693713:-81.806032","FL"
"34744",28.288830,-81.321574,"28.288830:-81.321574","FL"
"34746",28.242338,-81.445340,"28.242338:-81.445340","FL"
"34747",28.306137,-81.588964,"28.306137:-81.588964","FL"
"34756",28.582029,-81.680581,"28.582029:-81.680581","FL"
"34761",28.570418,-81.535782,"28.570418:-81.535782","FL"
"34786",28.480217,-81.555979,"28.480217:-81.555979","FL"
"34787",28.477579,-81.634501,"28.477579:-81.634501","FL"
"34788",28.884399,-81.794694,"28.884399:-81.794694","FL"
"36133",32.366700,-86.300200,"32.366700:-86.300200","TX"
"38002",35.292200,-89.719908,"35.292200:-89.719908","TN"
"38004",35.428574,-89.775026,"35.428574:-89.775026","TN"
"38014",35.266400,-89.768600,"35.266400:-89.768600","TN"
"38016",35.179897,-89.766503,"35.179897:-89.766503","TN"
"38017",35.091114,-89.658597,"35.091114:-89.658597","TN"
"38018",35.136560,-89.773294,"35.136560:-89.773294","TN"
"38027",35.041800,-89.664700,"35.041800:-89.664700","TN"
"38028",35.178806,-89.646747,"35.178806:-89.646747","TN"
"38053",35.349453,-89.899617,"35.349453:-89.899617","TN"
"38060",35.219878,-89.500550,"35.219878:-89.500550","TN"
"38103",35.156840,-90.068450,"35.156840:-90.068450","TN"
"38104",35.135619,-90.001877,"35.135619:-90.001877","TN"
"38107",35.172514,-90.017269,"35.172514:-90.017269","VT"
"38109",35.053833,-90.172764,"35.053833:-90.172764","TN"
"38111",35.110118,-89.948116,"35.110118:-89.948116","TN"
"38112",35.144974,-89.981528,"35.144974:-89.981528","TN"
"38115",35.059078,-89.860320,"35.059078:-89.860320","TN"
"38117",35.115055,-89.907013,"35.115055:-89.907013","TX"
"38117",35.115055,-89.907013,"35.115055:-89.907013","TN"
"38118",35.038830,-89.927568,"35.038830:-89.927568","TN"
"38119",35.078737,-89.844570,"35.078737:-89.844570","TN"
"38120",35.124398,-89.842308,"35.124398:-89.842308","TN"
"38122",35.157496,-89.918094,"35.157496:-89.918094","TN"
"38125",35.029154,-89.777046,"35.029154:-89.777046","TN"
"38127",35.256154,-90.065704,"35.256154:-90.065704","TN"
"38133",35.209922,-89.791936,"35.209922:-89.791936","TN"
"38134",35.177129,-89.862942,"35.177129:-89.862942","TN"
"38135",35.239794,-89.844632,"35.239794:-89.844632","TN"
"38138",35.084216,-89.792009,"35.084216:-89.792009","TN"
"38139",35.081126,-89.760238,"35.081126:-89.760238","TN"
"38177",35.149700,-90.048700,"35.149700:-90.048700","TN"
"38611",34.847664,-89.667769,"34.847664:-89.667769","MS"
"38632",34.795483,-89.977928,"34.795483:-89.977928","MS"
"38651",34.881524,-90.003460,"34.881524:-90.003460","MS"
"38654",34.911047,-89.812740,"34.911047:-89.812740","MS"
"38671",34.952763,-90.007524,"34.952763:-90.007524","TN"
"38671",34.952763,-90.007524,"34.952763:-90.007524","MS"
"38672",34.948276,-89.955274,"34.948276:-89.955274","MS"
"39046",32.626828,-90.022923,"32.626828:-90.022923","MS"
"39047",32.451325,-89.948680,"32.451325:-89.948680","MS"
"39056",32.366071,-90.355273,"32.366071:-90.355273","MS"
"39110",32.504130,-90.092005,"32.504130:-90.092005","MS"
"39117",32.389144,-89.650512,"32.389144:-89.650512","TN"
"39157",32.428608,-90.153354,"32.428608:-90.153354","MS"
"39170",32.123667,-90.343231,"32.123667:-90.343231","MS"
"39202",32.305700,-90.171563,"32.305700:-90.171563","MS"
"39204",32.278528,-90.234029,"32.278528:-90.234029","MS"
"39206",32.370895,-90.173554,"32.370895:-90.173554","MS"
"39211",32.365715,-90.115097,"32.365715:-90.115097","MS"
"39212",32.237452,-90.265944,"32.237452:-90.265944","MS"
"39216",32.335646,-90.157825,"32.335646:-90.157825","MS"
"39232",32.317778,-90.096954,"32.317778:-90.096954","MS"
"39701",33.419486,-88.486928,"33.419486:-88.486928","MS"
"40004",37.785340,-85.483393,"37.785340:-85.483393","KY"
"40013",37.928080,-85.489273,"37.928080:-85.489273","KY"
"40014",38.346397,-85.429710,"38.346397:-85.429710","KY"
"40018",38.233100,-85.455600,"38.233100:-85.455600","KY"
"40022",38.152497,-85.334424,"38.152497:-85.334424","KY"
"40023",38.164708,-85.412386,"38.164708:-85.412386","KY"
"40026",38.430282,-85.528958,"38.430282:-85.528958","KY"
"40031",38.428392,-85.392566,"38.428392:-85.392566","KY"
"40046",38.031172,-85.176462,"38.031172:-85.176462","KY"
"40047",38.039584,-85.557236,"38.039584:-85.557236","KY"
"40049",37.664400,-85.399700,"37.664400:-85.399700","KY"
"40056",38.304981,-85.490408,"38.304981:-85.490408","KY"
"40059",38.377973,-85.583118,"38.377973:-85.583118","KY"
"40065",38.214424,-85.176808,"38.214424:-85.176808","KY"
"40067",38.222742,-85.359401,"38.222742:-85.359401","KY"
"40071",38.031862,-85.353814,"38.031862:-85.353814","KY"
"40076",38.113187,-85.103532,"38.113187:-85.103532","KY"
"40109",38.062268,-85.759825,"38.062268:-85.759825","KY"
"40118",38.096265,-85.753312,"38.096265:-85.753312","KY"
"40165",37.964331,-85.718153,"37.964331:-85.718153","KY"
"40202",38.257982,-85.754094,"38.257982:-85.754094","KY"
"40203",38.251397,-85.763012,"38.251397:-85.763012","KY"
"40204",38.238505,-85.720176,"38.238505:-85.720176","KY"
"40205",38.221532,-85.675756,"38.221532:-85.675756","KY"
"40206",38.262729,-85.704691,"38.262729:-85.704691","KY"
"40207",38.264120,-85.661976,"38.264120:-85.661976","KY"
"40208",38.217912,-85.762859,"38.217912:-85.762859","KY"
"40210",38.231022,-85.789760,"38.231022:-85.789760","KY"
"40211",38.232512,-85.827156,"38.232512:-85.827156","KY"
"40212",38.270064,-85.799442,"38.270064:-85.799442","KY"
"40213",38.179120,-85.711698,"38.179120:-85.711698","KY"
"40214",38.162475,-85.792809,"38.162475:-85.792809","KY"
"40215",38.191888,-85.785454,"38.191888:-85.785454","KY"
"40216",38.186650,-85.840343,"38.186650:-85.840343","KY"
"40217",38.216989,-85.733762,"38.216989:-85.733762","KY"
"40218",38.191545,-85.657321,"38.191545:-85.657321","KY"
"40219",38.144290,-85.693137,"38.144290:-85.693137","KY"
"40220",38.215203,-85.620708,"38.215203:-85.620708","KY"
"40222",38.277963,-85.626869,"38.277963:-85.626869","KY"
"40223",38.260072,-85.545152,"38.260072:-85.545152","KY"
"40228",38.141653,-85.627006,"38.141653:-85.627006","KY"
"40229",38.090425,-85.652049,"38.090425:-85.652049","KY"
"40241",38.302310,-85.584506,"38.302310:-85.584506","KY"
"40242",38.278201,-85.593992,"38.278201:-85.593992","KY"
"40243",38.240688,-85.533334,"38.240688:-85.533334","KY"
"40245",38.258700,-85.461214,"38.258700:-85.461214","KY"
